dteday,hr,workingday,cnt,temp,season,weathersit
2012-08-06,1,1,11,0.72,Fall,2
2012-08-06,2,1,5,0.72,Fall,2
2012-08-06,3,1,5,0.72,Fall,2
2012-08-06,4,1,11,0.72,Fall,2
2012-08-06,5,1,25,0.7,Fall,2
2012-08-06,6,1,141,0.7,Fall,2
2012-08-06,7,1,407,0.72,Fall,2
2012-08-06,8,1,605,0.7,Fall,2
2012-08-06,9,1,276,0.7,Fall,2
2012-08-06,10,1,213,0.74,Fall,2
2012-08-06,11,1,260,0.76,Fall,2
2012-08-06,12,1,285,0.78,Fall,2
2012-08-06,13,1,289,0.8,Fall,2
2012-08-06,14,1,287,0.82,Fall,2
2012-08-06,15,1,274,0.82,Fall,2
2012-08-06,16,1,451,0.84,Fall,2
2012-08-06,17,1,858,0.82,Fall,2
2012-08-06,18,1,843,0.82,Fall,2
2012-08-06,19,1,640,0.78,Fall,2
2012-08-06,20,1,457,0.76,Fall,2
2012-08-06,21,1,317,0.74,Fall,2
2012-08-06,22,1,207,0.74,Fall,2
2012-08-06,23,1,113,0.72,Fall,2
2012-08-07,0,1,47,0.7,Fall,2
2012-08-07,1,1,18,0.7,Fall,2
2012-08-07,2,1,13,0.7,Fall,2
2012-08-07,3,1,6,0.7,Fall,2
2012-08-07,4,1,9,0.68,Fall,2
2012-08-07,5,1,36,0.7,Fall,2
2012-08-07,6,1,179,0.7,Fall,2
2012-08-07,7,1,502,0.7,Fall,2
2012-08-07,8,1,705,0.7,Fall,2
2012-08-07,9,1,327,0.7,Fall,2
2012-08-07,10,1,250,0.74,Fall,2
2012-08-07,11,1,214,0.76,Fall,2
2012-08-07,12,1,283,0.8,Fall,2
2012-08-07,13,1,253,0.8,Fall,2
2012-08-07,14,1,261,0.82,Fall,2
2012-08-07,15,1,306,0.8,Fall,2
2012-08-07,16,1,445,0.76,Fall,2
2012-08-07,17,1,868,0.78,Fall,2
2012-08-07,18,1,814,0.76,Fall,2
2012-08-07,19,1,610,0.76,Fall,2
2012-08-07,20,1,448,0.74,Fall,2
2012-08-07,21,1,317,0.72,Fall,2
2012-08-07,22,1,224,0.72,Fall,2
2012-08-07,23,1,138,0.72,Fall,2
2012-08-08,0,1,58,0.7,Fall,2
2012-08-08,1,1,23,0.72,Fall,2
2012-08-08,2,1,6,0.7,Fall,2
2012-08-08,3,1,7,0.7,Fall,2
2012-08-08,4,1,7,0.7,Fall,2
2012-08-08,5,1,43,0.68,Fall,2
2012-08-08,6,1,173,0.7,Fall,2
2012-08-08,7,1,482,0.7,Fall,2
2012-08-08,8,1,737,0.74,Fall,2
2012-08-08,9,1,341,0.76,Fall,2
2012-08-08,10,1,214,0.8,Fall,2
2012-08-08,11,1,239,0.8,Fall,2
2012-08-08,12,1,280,0.8,Fall,2
2012-08-08,13,1,313,0.8,Fall,2
2012-08-08,14,1,236,0.8,Fall,2
2012-08-08,15,1,278,0.84,Fall,2
2012-08-08,16,1,441,0.8,Fall,2
2012-08-08,17,1,858,0.8,Fall,2
2012-08-08,18,1,862,0.78,Fall,2
2012-08-08,19,1,686,0.76,Fall,2
2012-08-08,20,1,500,0.74,Fall,2
2012-08-08,21,1,381,0.74,Fall,2
2012-08-08,22,1,233,0.72,Fall,2
2012-08-08,23,1,136,0.72,Fall,2
2012-08-09,0,1,67,0.72,Fall,1
2012-08-09,1,1,28,0.7,Fall,1
2012-08-09,2,1,14,0.7,Fall,1
2012-08-09,3,1,6,0.68,Fall,1
2012-08-09,4,1,10,0.68,Fall,1
2012-08-09,5,1,41,0.66,Fall,1
2012-08-09,6,1,167,0.66,Fall,1
2012-08-09,7,1,475,0.7,Fall,1
2012-08-09,8,1,698,0.72,Fall,1
2012-08-09,9,1,353,0.76,Fall,1
2012-08-09,10,1,205,0.8,Fall,1
2012-08-09,11,1,260,0.84,Fall,1
2012-08-09,12,1,277,0.84,Fall,1
2012-08-09,13,1,281,0.86,Fall,1
2012-08-09,14,1,247,0.88,Fall,1
2012-08-09,15,1,267,0.88,Fall,1
2012-08-09,16,1,417,0.86,Fall,1
2012-08-09,17,1,810,0.86,Fall,1
2012-08-09,18,1,811,0.82,Fall,1
2012-08-09,19,1,623,0.8,Fall,1
2012-08-09,20,1,478,0.7,Fall,1
2012-08-09,21,1,336,0.7,Fall,1
2012-08-09,22,1,259,0.66,Fall,1
2012-08-09,23,1,156,0.66,Fall,1
2012-08-10,0,1,85,0.7,Fall,2
2012-08-10,1,1,41,0.7,Fall,2
2012-08-10,2,1,20,0.7,Fall,2
2012-08-10,3,1,9,0.72,Fall,2
2012-08-10,4,1,7,0.7,Fall,2
2012-08-10,5,1,33,0.7,Fall,2
2012-08-10,6,1,44,0.64,Fall,2
2012-08-10,7,1,133,0.64,Fall,2
2012-08-10,8,1,119,0.62,Fall,2
2012-08-10,9,1,220,0.64,Fall,2
2012-08-10,10,1,193,0.66,Fall,2
2012-08-10,11,1,251,0.68,Fall,2
2012-08-10,12,1,315,0.74,Fall,2
2012-08-10,13,1,290,0.76,Fall,2
2012-08-10,14,1,307,0.76,Fall,2
2012-08-10,15,1,324,0.8,Fall,2
2012-08-10,16,1,467,0.78,Fall,2
2012-08-10,17,1,730,0.8,Fall,2
2012-08-10,18,1,640,0.76,Fall,2
2012-08-10,19,1,492,0.76,Fall,2
2012-08-10,20,1,370,0.74,Fall,2
2012-08-10,21,1,286,0.74,Fall,2
2012-08-10,22,1,218,0.72,Fall,2
2012-08-10,23,1,192,0.72,Fall,2
2012-08-11,0,0,180,0.7,Fall,2
2012-08-11,1,0,116,0.66,Fall,2
2012-08-11,2,0,85,0.64,Fall,2
2012-08-11,3,0,21,0.62,Fall,2
2012-08-11,4,0,10,0.62,Fall,2
2012-08-11,5,0,11,0.62,Fall,2
2012-08-11,6,0,23,0.62,Fall,2
2012-08-11,7,0,62,0.64,Fall,2
2012-08-11,8,0,162,0.66,Fall,2
2012-08-11,9,0,271,0.68,Fall,2
2012-08-11,10,0,407,0.72,Fall,2
2012-08-11,11,0,499,0.74,Fall,2
2012-08-11,12,0,546,0.76,Fall,2
2012-08-11,13,0,569,0.8,Fall,2
2012-08-11,14,0,538,0.8,Fall,2
2012-08-11,15,0,562,0.8,Fall,2
2012-08-11,16,0,531,0.8,Fall,2
2012-08-11,17,0,512,0.74,Fall,2
2012-08-11,18,0,300,0.7,Fall,2
2012-08-11,19,0,275,0.66,Fall,2
2012-08-11,20,0,160,0.66,Fall,2
2012-08-11,21,0,128,0.66,Fall,2
2012-08-11,22,0,168,0.66,Fall,2
2012-08-11,23,0,163,0.66,Fall,2
2012-08-12,0,0,120,0.64,Fall,1
2012-08-12,1,0,113,0.62,Fall,1
2012-08-12,2,0,86,0.64,Fall,1
2012-08-12,3,0,48,0.62,Fall,1
2012-08-12,4,0,10,0.64,Fall,1
2012-08-12,5,0,10,0.64,Fall,1
2012-08-12,6,0,16,0.64,Fall,1
2012-08-12,7,0,39,0.64,Fall,1
2012-08-12,8,0,119,0.66,Fall,1
2012-08-12,9,0,217,0.7,Fall,1
2012-08-12,10,0,328,0.7,Fall,1
2012-08-12,11,0,449,0.74,Fall,1
2012-08-12,12,0,505,0.74,Fall,1
2012-08-12,13,0,543,0.78,Fall,1
2012-08-12,14,0,579,0.76,Fall,1
2012-08-12,15,0,577,0.76,Fall,1
2012-08-12,16,0,513,0.76,Fall,1
2012-08-12,17,0,505,0.8,Fall,1
2012-08-12,18,0,491,0.78,Fall,1
2012-08-12,19,0,465,0.74,Fall,1
2012-08-12,20,0,300,0.72,Fall,1
2012-08-12,21,0,220,0.72,Fall,1
2012-08-12,22,0,181,0.7,Fall,1
2012-08-12,23,0,110,0.68,Fall,1
2012-08-13,0,1,47,0.66,Fall,1
2012-08-13,1,1,14,0.66,Fall,1
2012-08-13,2,1,9,0.64,Fall,1
2012-08-13,3,1,6,0.64,Fall,1
2012-08-13,4,1,11,0.64,Fall,1
2012-08-13,5,1,36,0.64,Fall,1
2012-08-13,6,1,159,0.62,Fall,1
2012-08-13,7,1,436,0.66,Fall,1
2012-08-13,8,1,673,0.72,Fall,1
2012-08-13,9,1,305,0.74,Fall,1
2012-08-13,10,1,199,0.76,Fall,1
2012-08-13,11,1,245,0.76,Fall,1
2012-08-13,12,1,276,0.78,Fall,1
2012-08-13,13,1,254,0.78,Fall,1
2012-08-13,14,1,248,0.8,Fall,1
2012-08-13,15,1,274,0.82,Fall,1
2012-08-13,16,1,464,0.8,Fall,1
2012-08-13,17,1,818,0.8,Fall,1
2012-08-13,18,1,812,0.76,Fall,1
2012-08-13,19,1,555,0.74,Fall,1
2012-08-13,20,1,432,0.74,Fall,1
2012-08-13,21,1,290,0.72,Fall,1
2012-08-13,22,1,192,0.72,Fall,1
2012-08-13,23,1,128,0.7,Fall,1
2012-08-14,0,1,60,0.7,Fall,1
2012-08-14,1,1,27,0.68,Fall,1
2012-08-14,2,1,11,0.68,Fall,1
2012-08-14,3,1,3,0.68,Fall,1
2012-08-14,4,1,5,0.68,Fall,1
2012-08-14,5,1,36,0.68,Fall,1
2012-08-14,6,1,64,0.64,Fall,1
2012-08-14,7,1,179,0.66,Fall,1
2012-08-14,8,1,618,0.66,Fall,1
2012-08-14,9,1,402,0.7,Fall,1
2012-08-14,10,1,208,0.7,Fall,1
2012-08-14,11,1,196,0.74,Fall,1
2012-08-14,12,1,300,0.78,Fall,1
2012-08-14,13,1,286,0.8,Fall,1
2012-08-14,14,1,255,0.82,Fall,1
2012-08-14,15,1,283,0.82,Fall,1
2012-08-14,16,1,458,0.82,Fall,1
2012-08-14,17,1,812,0.76,Fall,1
2012-08-14,18,1,854,0.76,Fall,1
2012-08-14,19,1,627,0.76,Fall,1
2012-08-14,20,1,436,0.74,Fall,1
2012-08-14,21,1,308,0.74,Fall,1
2012-08-14,22,1,189,0.72,Fall,1
2012-08-14,23,1,167,0.72,Fall,1
2012-08-15,0,1,60,0.7,Fall,1
2012-08-15,1,1,37,0.7,Fall,1
2012-08-15,2,1,8,0.68,Fall,1
2012-08-15,3,1,11,0.66,Fall,1
2012-08-15,4,1,4,0.64,Fall,1
2012-08-15,5,1,39,0.64,Fall,1
2012-08-15,6,1,172,0.64,Fall,1
2012-08-15,7,1,492,0.66,Fall,1
2012-08-15,8,1,682,0.7,Fall,1
2012-08-15,9,1,367,0.72,Fall,1
2012-08-15,10,1,233,0.72,Fall,1
2012-08-15,11,1,235,0.74,Fall,1
2012-08-15,12,1,307,0.74,Fall,1
2012-08-15,13,1,294,0.78,Fall,1
2012-08-15,14,1,255,0.76,Fall,1
2012-08-15,15,1,266,0.76,Fall,1
2012-08-15,16,1,431,0.76,Fall,1
2012-08-15,17,1,851,0.74,Fall,1
2012-08-15,18,1,848,0.74,Fall,1
2012-08-15,19,1,649,0.7,Fall,1
2012-08-15,20,1,427,0.7,Fall,1
2012-08-15,21,1,315,0.7,Fall,1
2012-08-15,22,1,226,0.7,Fall,1
2012-08-15,23,1,138,0.68,Fall,1
2012-08-16,0,1,76,0.66,Fall,1
2012-08-16,1,1,21,0.64,Fall,1
2012-08-16,2,1,15,0.64,Fall,1
2012-08-16,3,1,4,0.62,Fall,1
2012-08-16,4,1,5,0.62,Fall,1
2012-08-16,5,1,37,0.6,Fall,1
2012-08-16,6,1,165,0.6,Fall,1
2012-08-16,7,1,464,0.64,Fall,1
2012-08-16,8,1,682,0.68,Fall,1
2012-08-16,9,1,337,0.72,Fall,1
2012-08-16,10,1,199,0.74,Fall,1
2012-08-16,11,1,274,0.76,Fall,1
2012-08-16,12,1,343,0.8,Fall,1
2012-08-16,13,1,300,0.8,Fall,1
2012-08-16,14,1,248,0.82,Fall,1
2012-08-16,15,1,260,0.8,Fall,1
2012-08-16,16,1,419,0.82,Fall,1
2012-08-16,17,1,897,0.82,Fall,1
2012-08-16,18,1,832,0.8,Fall,1
2012-08-16,19,1,677,0.76,Fall,1
2012-08-16,20,1,514,0.76,Fall,1
2012-08-16,21,1,356,0.74,Fall,1
2012-08-16,22,1,254,0.72,Fall,1
2012-08-16,23,1,226,0.7,Fall,1
2012-08-17,0,1,88,0.68,Fall,1
2012-08-17,1,1,54,0.66,Fall,1
2012-08-17,2,1,19,0.66,Fall,1
2012-08-17,3,1,6,0.64,Fall,1
2012-08-17,4,1,9,0.64,Fall,1
2012-08-17,5,1,36,0.64,Fall,1
2012-08-17,6,1,157,0.62,Fall,1
2012-08-17,7,1,379,0.64,Fall,1
2012-08-17,8,1,668,0.68,Fall,1
2012-08-17,9,1,378,0.7,Fall,1
2012-08-17,10,1,231,0.74,Fall,1
2012-08-17,11,1,303,0.76,Fall,1
2012-08-17,12,1,365,0.82,Fall,1
2012-08-17,13,1,357,0.84,Fall,1
2012-08-17,14,1,328,0.86,Fall,1
2012-08-17,15,1,383,0.86,Fall,1
2012-08-17,16,1,488,0.84,Fall,1
2012-08-17,17,1,791,0.82,Fall,1
2012-08-17,18,1,669,0.82,Fall,1
2012-08-17,19,1,491,0.74,Fall,1
2012-08-17,20,1,359,0.72,Fall,1
2012-08-17,21,1,255,0.68,Fall,1
2012-08-17,22,1,213,0.66,Fall,1
2012-08-17,23,1,121,0.64,Fall,1
2012-08-18,0,0,105,0.64,Fall,1
2012-08-18,1,0,92,0.62,Fall,1
2012-08-18,2,0,43,0.62,Fall,1
2012-08-18,3,0,30,0.62,Fall,1
2012-08-18,4,0,13,0.62,Fall,1
2012-08-18,5,0,9,0.6,Fall,1
2012-08-18,6,0,27,0.6,Fall,1
2012-08-18,7,0,64,0.6,Fall,1
2012-08-18,8,0,189,0.64,Fall,1
2012-08-18,9,0,292,0.66,Fall,1
2012-08-18,10,0,480,0.7,Fall,1
2012-08-18,11,0,536,0.72,Fall,1
2012-08-18,12,0,654,0.76,Fall,1
2012-08-18,13,0,644,0.74,Fall,1
2012-08-18,14,0,598,0.76,Fall,1
2012-08-18,15,0,596,0.76,Fall,1
2012-08-18,16,0,641,0.76,Fall,1
2012-08-18,17,0,635,0.76,Fall,1
2012-08-18,18,0,554,0.74,Fall,1
2012-08-18,19,0,488,0.7,Fall,1
2012-08-18,20,0,341,0.7,Fall,1
2012-08-18,21,0,338,0.66,Fall,1
2012-08-18,22,0,261,0.66,Fall,1
2012-08-18,23,0,235,0.64,Fall,1
2012-08-19,0,0,187,0.66,Fall,2
2012-08-19,1,0,131,0.64,Fall,2
2012-08-19,2,0,119,0.62,Fall,2
2012-08-19,3,0,55,0.62,Fall,2
2012-08-19,4,0,26,0.62,Fall,2
2012-08-19,5,0,11,0.6,Fall,2
2012-08-19,6,0,20,0.62,Fall,2
2012-08-19,7,0,41,0.62,Fall,2
2012-08-19,8,0,124,0.64,Fall,2
2012-08-19,9,0,270,0.66,Fall,2
2012-08-19,10,0,425,0.68,Fall,2
2012-08-19,11,0,272,0.64,Fall,2
2012-08-19,12,0,298,0.64,Fall,2
2012-08-19,13,0,162,0.64,Fall,2
2012-08-19,14,0,149,0.64,Fall,2
2012-08-19,15,0,276,0.64,Fall,2
2012-08-19,16,0,356,0.66,Fall,2
2012-08-19,17,0,343,0.64,Fall,2
2012-08-19,18,0,377,0.64,Fall,2
2012-08-19,19,0,341,0.64,Fall,2
2012-08-19,20,0,274,0.64,Fall,2
2012-08-19,21,0,190,0.62,Fall,2
2012-08-19,22,0,56,0.62,Fall,2
2012-08-19,23,0,46,0.62,Fall,2
2012-08-20,0,1,26,0.6,Fall,2
2012-08-20,1,1,10,0.6,Fall,2
2012-08-20,2,1,5,0.6,Fall,2
2012-08-20,3,1,3,0.6,Fall,2
2012-08-20,4,1,7,0.6,Fall,2
2012-08-20,5,1,37,0.6,Fall,2
2012-08-20,6,1,161,0.6,Fall,2
2012-08-20,7,1,442,0.62,Fall,2
2012-08-20,8,1,655,0.62,Fall,2
2012-08-20,9,1,357,0.64,Fall,2
2012-08-20,10,1,193,0.64,Fall,2
2012-08-20,11,1,241,0.66,Fall,2
2012-08-20,12,1,282,0.66,Fall,2
2012-08-20,13,1,291,0.7,Fall,2
2012-08-20,14,1,275,0.72,Fall,2
2012-08-20,15,1,309,0.72,Fall,2
2012-08-20,16,1,460,0.72,Fall,2
2012-08-20,17,1,893,0.7,Fall,2
2012-08-20,18,1,815,0.62,Fall,2
2012-08-20,19,1,299,0.62,Fall,2
2012-08-20,20,1,261,0.62,Fall,2
2012-08-20,21,1,245,0.6,Fall,2
2012-08-20,22,1,161,0.6,Fall,2
2012-08-20,23,1,102,0.6,Fall,2
2012-08-21,0,1,59,0.6,Fall,1
2012-08-21,1,1,33,0.6,Fall,1
2012-08-21,2,1,8,0.58,Fall,1
2012-08-21,3,1,3,0.56,Fall,1
2012-08-21,4,1,4,0.56,Fall,1
2012-08-21,5,1,34,0.56,Fall,1
2012-08-21,6,1,169,0.56,Fall,1
2012-08-21,7,1,519,0.6,Fall,1
2012-08-21,8,1,723,0.6,Fall,1
2012-08-21,9,1,328,0.64,Fall,1
2012-08-21,10,1,178,0.66,Fall,1
2012-08-21,11,1,256,0.7,Fall,1
2012-08-21,12,1,305,0.72,Fall,1
2012-08-21,13,1,331,0.74,Fall,1
2012-08-21,14,1,302,0.76,Fall,1
2012-08-21,15,1,302,0.76,Fall,1
2012-08-21,16,1,467,0.76,Fall,1
2012-08-21,17,1,878,0.74,Fall,1
2012-08-21,18,1,625,0.72,Fall,1
2012-08-21,19,1,476,0.62,Fall,1
2012-08-21,20,1,358,0.64,Fall,1
2012-08-21,21,1,280,0.64,Fall,1
2012-08-21,22,1,232,0.64,Fall,1
2012-08-21,23,1,136,0.62,Fall,1
2012-08-22,0,1,55,0.62,Fall,1
2012-08-22,1,1,21,0.62,Fall,1
2012-08-22,2,1,17,0.62,Fall,1
2012-08-22,3,1,7,0.62,Fall,1
2012-08-22,4,1,8,0.58,Fall,1
2012-08-22,5,1,40,0.6,Fall,1
2012-08-22,6,1,187,0.62,Fall,1
2012-08-22,7,1,553,0.62,Fall,1
2012-08-22,8,1,740,0.64,Fall,1
2012-08-22,9,1,376,0.68,Fall,1
2012-08-22,10,1,225,0.7,Fall,1
2012-08-22,11,1,267,0.72,Fall,1
2012-08-22,12,1,312,0.74,Fall,1
2012-08-22,13,1,316,0.76,Fall,1
2012-08-22,14,1,266,0.76,Fall,1
2012-08-22,15,1,316,0.76,Fall,1
2012-08-22,16,1,460,0.74,Fall,1
2012-08-22,17,1,783,0.74,Fall,1
2012-08-22,18,1,683,0.66,Fall,1
2012-08-22,19,1,580,0.66,Fall,1
2012-08-22,20,1,391,0.64,Fall,1
2012-08-22,21,1,351,0.64,Fall,1
2012-08-22,22,1,281,0.64,Fall,1
2012-08-22,23,1,140,0.64,Fall,1
2012-08-23,0,1,60,0.64,Fall,1
2012-08-23,1,1,25,0.62,Fall,1
2012-08-23,2,1,20,0.62,Fall,1
2012-08-23,3,1,9,0.62,Fall,1
2012-08-23,4,1,6,0.62,Fall,1
2012-08-23,5,1,37,0.62,Fall,1
2012-08-23,6,1,192,0.6,Fall,1
2012-08-23,7,1,481,0.62,Fall,1
2012-08-23,8,1,707,0.66,Fall,1
2012-08-23,9,1,412,0.7,Fall,1
2012-08-23,10,1,233,0.74,Fall,1
2012-08-23,11,1,278,0.76,Fall,1
2012-08-23,12,1,332,0.78,Fall,1
2012-08-23,13,1,346,0.82,Fall,1
2012-08-23,14,1,305,0.78,Fall,1
2012-08-23,15,1,305,0.78,Fall,1
2012-08-23,16,1,465,0.76,Fall,1
2012-08-23,17,1,820,0.76,Fall,1
2012-08-23,18,1,941,0.74,Fall,1
2012-08-23,19,1,633,0.72,Fall,1
2012-08-23,20,1,474,0.7,Fall,1
2012-08-23,21,1,329,0.7,Fall,1
2012-08-23,22,1,198,0.68,Fall,1
2012-08-23,23,1,157,0.66,Fall,1
2012-08-24,0,1,111,0.66,Fall,2
2012-08-24,1,1,42,0.64,Fall,2
2012-08-24,2,1,16,0.66,Fall,2
2012-08-24,3,1,8,0.64,Fall,2
2012-08-24,4,1,8,0.64,Fall,2
2012-08-24,5,1,38,0.64,Fall,2
2012-08-24,6,1,151,0.62,Fall,2
2012-08-24,7,1,425,0.64,Fall,2
2012-08-24,8,1,744,0.66,Fall,2
2012-08-24,9,1,389,0.72,Fall,2
2012-08-24,10,1,262,0.76,Fall,2
2012-08-24,11,1,281,0.76,Fall,2
2012-08-24,12,1,371,0.76,Fall,2
2012-08-24,13,1,351,0.8,Fall,2
2012-08-24,14,1,338,0.78,Fall,2
2012-08-24,15,1,350,0.76,Fall,2
2012-08-24,16,1,515,0.76,Fall,2
2012-08-24,17,1,812,0.74,Fall,2
2012-08-24,18,1,736,0.72,Fall,2
2012-08-24,19,1,536,0.72,Fall,2
2012-08-24,20,1,363,0.7,Fall,2
2012-08-24,21,1,306,0.7,Fall,2
2012-08-24,22,1,251,0.7,Fall,2
2012-08-24,23,1,178,0.68,Fall,2
2012-08-25,0,0,135,0.7,Fall,2
2012-08-25,1,0,115,0.68,Fall,2
2012-08-25,2,0,79,0.66,Fall,2
2012-08-25,3,0,38,0.66,Fall,2
2012-08-25,4,0,12,0.66,Fall,2
2012-08-25,5,0,14,0.64,Fall,2
2012-08-25,6,0,30,0.64,Fall,2
2012-08-25,7,0,102,0.64,Fall,2
2012-08-25,8,0,162,0.66,Fall,2
2012-08-25,9,0,288,0.68,Fall,2
2012-08-25,10,0,442,0.7,Fall,2
2012-08-25,11,0,457,0.72,Fall,2
2012-08-25,12,0,584,0.72,Fall,2
2012-08-25,13,0,517,0.72,Fall,2
2012-08-25,14,0,482,0.66,Fall,2
2012-08-25,15,0,233,0.64,Fall,2
2012-08-25,16,0,434,0.66,Fall,2
2012-08-25,17,0,403,0.66,Fall,2
2012-08-25,18,0,383,0.66,Fall,2
2012-08-25,19,0,354,0.64,Fall,2
2012-08-25,20,0,241,0.62,Fall,2
2012-08-25,21,0,208,0.62,Fall,2
2012-08-25,22,0,182,0.62,Fall,2
2012-08-25,23,0,158,0.62,Fall,2
2012-08-26,0,0,134,0.64,Fall,2
2012-08-26,1,0,134,0.64,Fall,2
2012-08-26,2,0,116,0.64,Fall,2
2012-08-26,3,0,53,0.64,Fall,2
2012-08-26,4,0,16,0.64,Fall,2
2012-08-26,5,0,16,0.64,Fall,2
2012-08-26,6,0,21,0.62,Fall,2
2012-08-26,7,0,34,0.64,Fall,2
2012-08-26,8,0,133,0.68,Fall,2
2012-08-26,9,0,263,0.68,Fall,2
2012-08-26,10,0,385,0.74,Fall,2
2012-08-26,11,0,482,0.74,Fall,2
2012-08-26,12,0,626,0.72,Fall,2
2012-08-26,13,0,541,0.66,Fall,2
2012-08-26,14,0,377,0.64,Fall,2
2012-08-26,15,0,391,0.64,Fall,2
2012-08-26,16,0,173,0.64,Fall,2
2012-08-26,17,0,233,0.64,Fall,2
2012-08-26,18,0,264,0.64,Fall,2
2012-08-26,19,0,292,0.64,Fall,2
2012-08-26,20,0,211,0.64,Fall,2
2012-08-26,21,0,166,0.64,Fall,2
2012-08-26,22,0,114,0.62,Fall,2
2012-08-26,23,0,80,0.62,Fall,2
2012-08-27,0,1,32,0.62,Fall,1
2012-08-27,1,1,7,0.62,Fall,1
2012-08-27,2,1,8,0.62,Fall,1
2012-08-27,3,1,4,0.62,Fall,1
2012-08-27,4,1,12,0.62,Fall,1
2012-08-27,5,1,36,0.62,Fall,1
2012-08-27,6,1,145,0.62,Fall,1
2012-08-27,7,1,433,0.66,Fall,1
2012-08-27,8,1,699,0.66,Fall,1
2012-08-27,9,1,342,0.66,Fall,1
2012-08-27,10,1,206,0.72,Fall,1
2012-08-27,11,1,229,0.74,Fall,1
2012-08-27,12,1,283,0.76,Fall,1
2012-08-27,13,1,288,0.76,Fall,1
2012-08-27,14,1,246,0.8,Fall,1
2012-08-27,15,1,282,0.8,Fall,1
2012-08-27,16,1,444,0.8,Fall,1
2012-08-27,17,1,845,0.8,Fall,1
2012-08-27,18,1,834,0.78,Fall,1
2012-08-27,19,1,573,0.74,Fall,1
2012-08-27,20,1,416,0.74,Fall,1
2012-08-27,21,1,278,0.72,Fall,1
2012-08-27,22,1,161,0.7,Fall,1
2012-08-27,23,1,114,0.7,Fall,1
2012-08-28,0,1,38,0.7,Fall,1
2012-08-28,1,1,21,0.68,Fall,1
2012-08-28,2,1,15,0.68,Fall,1
2012-08-28,3,1,4,0.66,Fall,1
2012-08-28,4,1,8,0.66,Fall,1
2012-08-28,5,1,42,0.66,Fall,1
2012-08-28,6,1,147,0.66,Fall,1
2012-08-28,7,1,269,0.66,Fall,1
2012-08-28,8,1,693,0.66,Fall,1
2012-08-28,9,1,395,0.7,Fall,1
2012-08-28,10,1,204,0.74,Fall,1
2012-08-28,11,1,218,0.78,Fall,1
2012-08-28,12,1,297,0.8,Fall,1
2012-08-28,13,1,288,0.82,Fall,1
2012-08-28,14,1,251,0.84,Fall,1
2012-08-28,15,1,317,0.82,Fall,1
2012-08-28,16,1,480,0.82,Fall,1
2012-08-28,17,1,864,0.8,Fall,1
2012-08-28,18,1,818,0.78,Fall,1
2012-08-28,19,1,597,0.74,Fall,1
2012-08-28,20,1,435,0.72,Fall,1
2012-08-28,21,1,314,0.72,Fall,1
2012-08-28,22,1,216,0.7,Fall,1
2012-08-28,23,1,109,0.68,Fall,1
2012-08-29,0,1,47,0.66,Fall,1
2012-08-29,1,1,14,0.64,Fall,1
2012-08-29,2,1,6,0.62,Fall,1
2012-08-29,3,1,9,0.62,Fall,1
2012-08-29,4,1,10,0.6,Fall,1
2012-08-29,5,1,40,0.6,Fall,1
2012-08-29,6,1,181,0.6,Fall,1
2012-08-29,7,1,554,0.64,Fall,1
2012-08-29,8,1,808,0.66,Fall,1
2012-08-29,9,1,348,0.7,Fall,1
2012-08-29,10,1,178,0.72,Fall,1
2012-08-29,11,1,253,0.72,Fall,1
2012-08-29,12,1,360,0.76,Fall,1
2012-08-29,13,1,300,0.74,Fall,1
2012-08-29,14,1,301,0.76,Fall,1
2012-08-29,15,1,338,0.76,Fall,1
2012-08-29,16,1,493,0.76,Fall,1
2012-08-29,17,1,870,0.78,Fall,1
2012-08-29,18,1,812,0.74,Fall,1
2012-08-29,19,1,643,0.7,Fall,1
2012-08-29,20,1,427,0.68,Fall,1
2012-08-29,21,1,313,0.66,Fall,1
2012-08-29,22,1,235,0.66,Fall,1
2012-08-29,23,1,157,0.66,Fall,1
2012-08-30,0,1,65,0.64,Fall,1
2012-08-30,1,1,23,0.64,Fall,1
2012-08-30,2,1,17,0.62,Fall,1
2012-08-30,3,1,5,0.62,Fall,1
2012-08-30,4,1,8,0.62,Fall,1
2012-08-30,5,1,35,0.62,Fall,1
2012-08-30,6,1,163,0.6,Fall,1
2012-08-30,7,1,532,0.64,Fall,1
2012-08-30,8,1,754,0.66,Fall,1
2012-08-30,9,1,396,0.7,Fall,1
2012-08-30,10,1,234,0.72,Fall,1
2012-08-30,11,1,276,0.76,Fall,1
2012-08-30,12,1,294,0.76,Fall,1
2012-08-30,13,1,290,0.76,Fall,1
2012-08-30,14,1,273,0.76,Fall,1
2012-08-30,15,1,338,0.8,Fall,1
2012-08-30,16,1,482,0.8,Fall,1
2012-08-30,17,1,844,0.82,Fall,1
2012-08-30,18,1,853,0.8,Fall,1
2012-08-30,19,1,610,0.76,Fall,1
2012-08-30,20,1,471,0.74,Fall,1
2012-08-30,21,1,307,0.72,Fall,1
2012-08-30,22,1,291,0.7,Fall,1
2012-08-30,23,1,152,0.7,Fall,1
2012-08-31,0,1,82,0.68,Fall,1
2012-08-31,1,1,32,0.68,Fall,1
2012-08-31,2,1,20,0.66,Fall,1
2012-08-31,3,1,5,0.66,Fall,1
2012-08-31,4,1,7,0.64,Fall,1
2012-08-31,5,1,29,0.64,Fall,1
2012-08-31,6,1,108,0.64,Fall,1
2012-08-31,7,1,421,0.64,Fall,1
